CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,RFM_Score,Has_Zero_Balance,Balance_to_Salary_Ratio,Mobile_Money_Risk,Digital_Adoption_Score,Loyalty_Score,Real_Balance_After_Inflation,Geography,Gender,Account_Currency,Churn_Probability,Actual_Churn,Risk_Band
774,60,0,109177.14321295112,1,1,0,22441.893517273587,2.5500000000000003,0,4.8647,2,1,0.5,103978.23,2,1,0,0.6507831173074298,1,High (50-70%)
421,51,9,114577.12825397163,2,0,1,180551.75048276497,2.1,0,0.6346,0,3,12.0,109121.07,2,0,0,0.33554699744545524,0,Medium (30-50%)
690,74,1,0.0,1,1,0,129995.87049847786,1.8000000000000005,1,0.0,3,1,1.5,0.0,1,0,1,0.7825276485936757,0,Critical (>70%)
439,27,2,107524.3377574706,1,1,1,134558.3670128335,1.75,0,0.7991,1,3,4.5,102404.13,2,1,0,0.2335336980478719,0,Low (<30%)
641,53,7,0.0,3,1,1,158701.35838223714,1.6999999999999995,1,0.0,1,4,10.5,0.0,0,0,1,0.5406348545644685,0,High (50-70%)
687,55,1,177494.25060452236,1,0,1,44397.98638920962,1.75,0,3.9977,1,2,3.5,169042.14,2,1,0,0.42852618624019767,0,Medium (30-50%)
374,68,8,0.0,1,1,0,87132.86380113085,1.8000000000000005,1,0.0,3,1,8.5,0.0,0,1,1,0.77978919414741,1,Critical (>70%)
588,61,5,143291.43787595784,2,0,1,136102.6415877364,2.1,0,1.0528,0,3,8.0,136468.04,0,1,0,0.526862535801447,0,High (50-70%)
584,73,5,0.0,1,1,1,24758.25257218356,1.0,1,0.0,2,3,7.5,0.0,0,1,0,0.696345938140081,0,High (50-70%)
464,64,7,0.0,1,1,0,6787.21348740004,1.8000000000000005,1,0.0,3,1,7.5,0.0,2,0,0,0.6808476259022843,1,High (50-70%)
409,38,5,67496.83329760158,2,1,1,152833.8900993568,1.85,0,0.4416,0,4,8.0,64282.7,0,1,0,0.33950386481938594,1,Medium (30-50%)
822,71,9,91787.3956817754,1,1,1,12676.314219647616,1.5,0,7.2403,1,3,11.5,87416.57,2,1,0,0.512485161211527,0,High (50-70%)
707,71,1,203236.61221465204,1,1,1,32711.6933267919,2.0,0,6.2128,1,3,3.5,193558.68,2,0,0,0.5054296069540478,0,High (50-70%)
746,21,1,117937.26753721034,3,1,1,31122.51504766901,2.45,0,3.7893,0,4,4.5,112321.21,2,1,0,0.2522783916798999,0,Low (<30%)
465,20,8,0.0,1,0,1,16857.39695582522,1.0,1,0.0,2,2,10.5,0.0,1,1,1,0.2580660154987672,0,Low (<30%)
485,26,2,39430.726421682106,3,0,0,109294.93228176616,2.75,0,0.3608,1,1,3.5,37553.07,0,1,0,0.4844934339503836,0,Medium (30-50%)
413,60,4,186370.3647647296,1,0,0,154963.46708678518,2.5500000000000003,0,1.2027,2,0,4.5,177495.59,0,1,0,0.6605729535233779,0,High (50-70%)
834,59,7,228843.03568626568,2,0,1,114945.04619544907,2.35,0,1.9909,0,3,10.0,217945.75,0,1,0,0.48250294864486526,0,Medium (30-50%)
811,68,8,205770.04463077843,1,1,0,115190.60372676003,2.8000000000000003,0,1.7863,2,1,8.5,195971.47,1,1,0,0.6719155621644671,1,High (50-70%)
711,73,8,0.0,2,1,0,53632.87363134344,2.1500000000000004,1,0.0,2,2,9.0,0.0,2,1,1,0.7805669185521462,0,Critical (>70%)
625,65,2,219771.4450111788,1,0,1,196552.85872921385,2.0,0,1.1181,1,2,4.5,209306.14,0,0,0,0.4984331659507096,1,Medium (30-50%)
444,40,8,37190.84085761152,2,1,1,101325.5533881688,1.6,0,0.367,0,4,11.0,35419.85,0,1,0,0.332414478980024,0,Medium (30-50%)
492,26,2,219518.62612186745,2,1,1,170202.2071205646,2.35,0,1.2897,0,4,5.0,209065.36,0,1,0,0.2552438170272769,0,Low (<30%)
777,35,6,0.0,1,1,1,181743.92826076128,1.0,1,0.0,2,3,8.5,0.0,0,1,1,0.37372638315080414,0,Medium (30-50%)
519,68,1,149170.32754528895,1,1,1,160178.9259895403,1.75,0,0.9313,1,3,3.5,142066.98,2,1,0,0.5333452962845464,0,High (50-70%)
380,34,4,0.0,1,1,1,98881.46572441352,1.0,1,0.0,2,3,6.5,0.0,0,0,1,0.3382646632658002,0,Medium (30-50%)
678,73,3,79991.75374468298,2,0,1,31547.12997101086,1.85,0,2.5355,0,3,6.0,76182.62,1,0,0,0.5661112649940214,0,High (50-70%)
661,26,0,118056.22897342104,3,1,0,85510.39317632026,3.25,0,1.3806,1,2,1.5,112434.5,0,1,0,0.49192574966077496,1,Medium (30-50%)
628,61,0,206040.00925226937,2,1,1,59406.3689844223,2.35,0,3.4683,0,4,3.0,196228.58,0,1,0,0.5432936833181499,0,High (50-70%)
628,55,7,0.0,2,1,0,154914.03259613633,2.1500000000000004,1,0.0,2,2,8.0,0.0,2,0,0,0.6152793733799751,1,High (50-70%)
679,35,7,0.0,2,1,1,169042.86616658932,1.35,1,0.0,1,4,10.0,0.0,0,0,1,0.33334593835098636,0,Medium (30-50%)
369,52,2,133115.30452004983,2,0,0,164163.89520254615,2.9000000000000004,0,0.8109,1,1,3.0,126776.48,0,0,0,0.5892911901499076,1,High (50-70%)
609,72,0,0.0,2,1,1,129015.26228856464,1.35,1,0.0,1,4,3.0,0.0,0,1,1,0.7189686871847861,0,Critical (>70%)
668,64,4,249887.8770403913,2,1,1,120335.82059445998,2.35,0,2.0766,0,4,7.0,237988.45,0,1,0,0.5254503936696464,0,High (50-70%)
464,35,5,242686.0638457377,1,1,1,97688.15412087392,2.0,0,2.4843,1,3,7.5,231129.58,1,0,0,0.22676156263551253,0,Low (<30%)
760,43,3,32226.5815864094,2,1,0,178711.67273644457,2.4000000000000004,0,0.1803,1,2,4.0,30691.98,0,1,0,0.5397349527117157,0,High (50-70%)
846,55,2,0.0,2,1,0,81833.90596629676,2.1500000000000004,1,0.0,2,2,3.0,0.0,0,0,1,0.6828709934072628,0,High (50-70%)
372,56,2,204261.54607579508,1,1,1,97832.2217112799,2.0,0,2.0879,1,3,4.5,194534.81,0,1,0,0.480991744506708,0,Medium (30-50%)
708,37,4,234949.1547272744,1,0,0,38567.4692641201,2.8000000000000003,0,6.0917,2,0,4.5,223761.1,0,1,0,0.4748319585050542,0,Medium (30-50%)
744,65,2,0.0,2,1,1,191959.63676648863,1.35,1,0.0,1,4,5.0,0.0,1,1,0,0.6332638631577636,0,High (50-70%)
423,22,5,0.0,2,1,1,141868.8893108144,1.35,1,0.0,1,4,8.0,0.0,2,1,1,0.2632807855680714,0,Low (<30%)
594,47,3,44187.328646100985,1,1,0,143886.36001301257,2.0500000000000003,0,0.3071,2,1,3.5,42083.17,2,1,0,0.5124009638422229,1,High (50-70%)
389,24,5,108457.18214614603,2,1,0,1041.0663701257972,2.9000000000000004,0,104.079,1,2,6.0,103292.55,0,1,0,0.39394537568103516,0,Medium (30-50%)
398,32,7,0.0,1,0,1,77256.1533719819,1.0,1,0.0,2,2,9.5,0.0,0,0,0,0.32080228003860095,0,Medium (30-50%)
467,24,5,224687.4524963484,4,1,0,142409.99661753478,3.85,0,1.5777,1,2,7.0,213988.05,1,1,0,0.466474744064449,0,Medium (30-50%)
388,65,8,226313.8604665055,2,1,1,155166.927270993,2.35,0,1.4585,0,4,11.0,215537.01,0,1,0,0.523382658749184,0,High (50-70%)
490,49,9,18980.013257007915,1,0,0,186902.62456703564,2.0500000000000003,0,0.1015,2,0,9.5,18076.2,0,1,0,0.5633897643285697,1,High (50-70%)
810,37,8,130334.7104640983,3,1,0,82845.58507475426,3.25,0,1.5732,1,2,9.5,124128.3,2,1,0,0.4809914629926187,0,Medium (30-50%)
599,49,6,0.0,1,1,0,55199.5111493198,1.8000000000000005,1,0.0,3,1,6.5,0.0,0,0,1,0.6094340010494645,0,High (50-70%)
454,24,8,215850.8707958637,2,0,1,20021.122314517444,2.35,0,10.7806,0,3,11.0,205572.26,0,1,0,0.23214291496520525,0,Low (<30%)
619,25,0,0.0,2,0,0,133680.89158208773,2.1500000000000004,1,0.0,2,1,1.0,0.0,0,1,0,0.5237719854256686,0,High (50-70%)
469,38,5,0.0,1,1,0,3964.549816989513,1.8000000000000005,1,0.0,3,1,5.5,0.0,0,0,0,0.5321146694802125,0,High (50-70%)
593,55,8,75766.70952086069,2,0,1,110464.145863351,1.85,0,0.6859,0,3,11.0,72158.77,0,1,0,0.46516924822049677,0,Medium (30-50%)
802,51,2,0.0,1,1,0,12334.048929637158,1.8000000000000005,1,0.0,3,1,2.5,0.0,2,1,1,0.6503585279843346,0,High (50-70%)
470,24,8,0.0,3,0,0,101730.82323671816,2.5,1,0.0,2,1,9.5,0.0,2,1,0,0.4870717957051828,0,Medium (30-50%)
461,38,9,0.0,1,1,1,47862.93615520108,1.0,1,0.0,2,3,11.5,0.0,0,0,1,0.3423661229795838,0,Medium (30-50%)
487,54,2,0.0,1,1,0,171109.9671877757,1.8000000000000005,1,0.0,3,1,2.5,0.0,2,1,1,0.6725294810391309,0,High (50-70%)
405,49,9,0.0,3,1,0,142932.59296936097,2.5,1,0.0,2,2,10.5,0.0,0,1,0,0.7115990344464963,0,Critical (>70%)
783,62,8,247217.97955665048,2,0,0,139411.5248675894,3.1500000000000004,0,1.7733,1,1,9.0,235445.69,2,1,0,0.6129516228645623,0,High (50-70%)
818,42,1,0.0,1,1,0,85669.20711965433,1.8000000000000005,1,0.0,3,1,1.5,0.0,0,0,1,0.5754437867155873,0,High (50-70%)
816,19,3,12019.57508697581,3,1,0,48384.87043312139,2.75,0,0.2484,1,2,4.5,2403.92,0,1,1,0.38683851569758887,0,Medium (30-50%)
845,30,6,0.0,2,1,0,111304.03337598123,2.1500000000000004,1,0.0,2,2,7.0,0.0,2,0,0,0.41250535771776503,0,Medium (30-50%)
728,27,3,241196.30238194228,1,1,1,39298.8484275368,2.0,0,6.1373,1,3,5.5,229710.76,0,0,0,0.20401389083148072,0,Low (<30%)
574,70,7,45594.43449546676,4,1,1,61387.25976829214,2.3,0,0.7427,0,4,11.0,43423.27,1,0,0,0.621713325114777,0,High (50-70%)
746,22,2,54688.482720118,1,1,0,160834.0109071689,2.3000000000000003,0,0.34,2,1,2.5,52084.27,1,1,0,0.34996388114556803,0,Medium (30-50%)
827,53,3,209162.02545082063,1,1,0,81537.01424586035,2.8000000000000003,0,2.5652,2,1,3.5,199201.93,0,1,0,0.6056651781393927,0,High (50-70%)
387,21,0,184637.54050461404,2,0,1,126639.65643744767,2.1,0,1.458,0,3,3.0,175845.28,0,0,0,0.20249632507806153,0,Low (<30%)
620,61,7,241880.0463713457,1,1,0,36788.40554969247,2.8000000000000003,0,6.5747,2,1,7.5,230361.95,2,1,0,0.5955975279868047,0,High (50-70%)
622,47,2,232400.6580729942,2,0,0,75101.97185412522,3.1500000000000004,0,3.0944,1,1,3.0,221333.96,1,1,0,0.5603876773337191,0,High (50-70%)
594,48,3,0.0,1,0,0,1019.6193249191195,1.8000000000000005,1,0.0,3,0,3.5,0.0,1,1,0,0.6613692718756304,0,High (50-70%)
358,22,2,57037.45354438378,1,1,0,75493.99292817451,2.3000000000000003,0,0.7555,2,1,2.5,54321.38,0,0,0,0.33294616207562006,0,Medium (30-50%)
560,64,8,0.0,2,1,0,191709.39207400897,2.1500000000000004,1,0.0,2,2,9.0,0.0,0,0,1,0.7174319836995485,0,Critical (>70%)
793,44,8,0.0,1,0,0,78634.08565689629,1.8000000000000005,1,0.0,3,0,8.5,0.0,0,0,0,0.5660576208742265,0,High (50-70%)
675,60,4,0.0,1,1,0,67355.57485290259,1.8000000000000005,1,0.0,3,1,4.5,0.0,1,1,1,0.7255310716787537,1,Critical (>70%)
684,71,1,142769.97291145264,1,1,0,197410.1006678049,2.5500000000000003,0,0.7232,2,1,1.5,135971.4,0,0,0,0.7048086732073576,1,Critical (>70%)
723,50,3,199706.04791652653,1,1,1,152839.68366893797,1.75,0,1.3066,1,3,5.5,190196.24,0,1,0,0.3984189603542862,0,Medium (30-50%)
801,54,5,128015.3153487524,1,0,1,122601.99012857476,1.75,0,1.0441,1,2,7.5,121919.35,2,0,0,0.3579005792967868,0,Medium (30-50%)
505,19,5,207315.48997148275,1,1,1,5810.4417558760215,2.0,0,35.6737,1,3,7.5,197443.32,0,0,0,0.16709675117883804,0,Low (<30%)
395,52,9,181352.81467832072,2,0,1,196864.58236924149,2.1,0,0.9212,0,3,12.0,172716.97,0,0,0,0.3648057817491614,0,Medium (30-50%)
375,35,4,166311.66818567642,1,0,0,12132.431926982392,2.5500000000000003,0,13.7069,2,0,4.5,158392.06,2,1,0,0.42385897577243004,0,Medium (30-50%)
370,29,1,178601.93602079686,4,0,0,75683.99603245461,3.6,0,2.3598,1,1,3.0,170097.08,2,0,0,0.46760861219843564,0,Medium (30-50%)
686,31,7,0.0,2,1,0,184492.0049509482,2.1500000000000004,1,0.0,2,2,8.0,0.0,1,1,0,0.492765012972964,1,Medium (30-50%)
437,27,8,128799.7767711055,2,0,0,46239.219441165085,2.9000000000000004,0,2.7854,1,1,9.0,122666.45,2,0,0,0.31267795222971534,0,Medium (30-50%)
507,24,3,176812.83049306768,4,1,0,75057.70724312395,3.6,0,2.3557,1,2,5.0,168393.17,0,0,0,0.44802640620112544,0,Medium (30-50%)
361,70,1,154895.23013403802,2,0,1,165464.43139460217,2.1,0,0.9361,0,3,4.0,147519.27,1,0,0,0.5463360532339581,0,High (50-70%)
599,46,7,153568.58727779277,2,1,1,141808.0296676098,2.1,0,1.0829,0,4,10.0,146255.8,0,1,0,0.37602485632009214,0,Medium (30-50%)
675,62,6,165506.93051674071,1,0,1,184055.95763424115,1.75,0,0.8992,1,2,8.5,157625.65,2,1,0,0.45572789061355545,0,Medium (30-50%)
682,57,7,73403.05065967728,2,1,1,78760.90146197821,1.85,0,0.932,0,4,10.0,69907.67,1,0,0,0.39878582132075807,0,Medium (30-50%)
425,50,4,0.0,2,1,1,105962.1210490918,1.35,1,0.0,1,4,7.0,0.0,0,0,1,0.4780743460707306,0,Medium (30-50%)
742,62,1,223722.475387022,4,1,1,77653.70997973937,3.05,0,2.881,0,4,5.0,213069.02,0,1,0,0.6554240884008342,1,High (50-70%)
719,33,3,194529.37976311607,2,1,0,199667.8971128958,2.9000000000000004,0,0.9743,1,2,4.0,185266.08,1,1,0,0.4131101407395461,0,Medium (30-50%)
669,40,6,93365.37098945562,1,1,0,141084.40281419008,2.3000000000000003,0,0.6618,2,1,6.5,88919.4,2,0,0,0.38419672227103535,0,Medium (30-50%)
514,44,4,236130.79874598453,2,1,1,118503.87384034305,2.35,0,1.9926,0,4,7.0,224886.47,2,0,0,0.28015402425173447,0,Low (<30%)
662,35,8,223473.0961709832,1,1,1,68068.13846964552,2.0,0,3.283,1,3,10.5,212831.52,0,1,0,0.27545531493450426,0,Low (<30%)
370,39,4,97035.0115560248,1,1,0,37026.12362113269,2.3000000000000003,0,2.6206,2,1,4.5,92414.3,1,1,0,0.47374848607393305,0,Medium (30-50%)
798,73,5,58463.17140704968,1,1,1,47136.02169700765,1.5,0,1.2403,1,3,7.5,55679.21,2,0,0,0.5096546406960237,0,High (50-70%)
540,35,6,0.0,1,1,1,10027.869743388304,1.0,1,0.0,2,3,8.5,0.0,2,1,1,0.3412056110712097,0,Medium (30-50%)
488,59,4,61235.99965590848,3,1,0,140930.6926239782,3.0,0,0.4345,1,2,5.5,58320.0,2,1,0,0.6885172170556169,0,High (50-70%)
551,23,6,100096.69951244428,1,0,0,165508.85216325853,2.5500000000000003,0,0.6048,2,0,6.5,95330.19,0,0,0,0.32650533264918835,1,Medium (30-50%)
600,30,1,0.0,1,1,1,173862.02338898333,1.0,1,0.0,2,3,3.5,0.0,0,0,0,0.318807766835522,0,Medium (30-50%)
553,36,6,0.0,1,1,0,24336.675039707367,1.8000000000000005,1,0.0,3,1,6.5,0.0,2,1,1,0.51111841956755,0,High (50-70%)
620,32,6,0.0,1,0,0,177522.53291369614,1.8000000000000005,1,0.0,3,0,6.5,0.0,1,1,1,0.5056366838656454,1,High (50-70%)
657,32,5,111574.5596375063,1,1,1,86239.15758044149,1.75,0,1.2938,1,3,7.5,106261.49,0,1,0,0.28597512413732784,0,Low (<30%)
673,66,5,0.0,2,1,1,106750.5260822278,1.35,1,0.0,1,4,8.0,0.0,0,1,0,0.6518271008684272,1,High (50-70%)
452,65,4,116917.10927444768,4,0,1,93542.7767982768,2.8,0,1.2499,0,3,8.0,111349.63,0,1,0,0.6943921261328384,1,High (50-70%)
746,37,2,213936.05653319857,2,1,1,162736.32011072672,2.35,0,1.3146,0,4,5.0,203748.63,1,1,0,0.30743138250548274,0,Medium (30-50%)
414,68,1,0.0,2,0,1,83362.47475399855,1.35,1,0.0,1,3,4.0,0.0,1,1,1,0.6811955519178617,0,High (50-70%)
574,61,7,112954.97476004832,2,1,1,19555.74052286021,2.1,0,5.7758,0,4,10.0,107576.17,0,0,0,0.46499063479563923,0,Medium (30-50%)
532,63,2,0.0,1,1,0,5884.572774861176,1.8000000000000005,1,0.0,3,1,2.5,0.0,0,1,0,0.7767430325519133,0,Critical (>70%)
817,69,5,0.0,2,1,0,192727.80055528492,2.1500000000000004,1,0.0,2,2,6.0,0.0,2,1,0,0.76478661677293,0,Critical (>70%)
494,18,9,178612.54887805518,1,1,1,9725.68414088424,1.75,0,18.3631,1,3,11.5,170107.19,2,1,0,0.14897262196505745,0,Low (<30%)
640,30,3,202290.9114272856,1,0,0,160970.13886375376,2.8000000000000003,0,1.2567,2,0,3.5,192658.01,0,1,0,0.43068979459628753,0,Medium (30-50%)
712,47,9,30321.648106228586,2,1,1,125531.83252640764,1.6,0,0.2415,0,4,12.0,28877.76,2,1,0,0.33239719114118954,1,Medium (30-50%)
656,28,3,44026.48011328672,1,1,1,104669.82265825884,1.25,0,0.4206,1,3,5.5,41929.98,0,1,0,0.2566780028766935,0,Low (<30%)
808,51,7,48679.73786512915,2,1,1,146045.80884141717,1.6,0,0.3333,0,4,10.0,46361.66,1,1,0,0.38727259406374603,0,Medium (30-50%)
784,60,9,55136.6752692157,1,0,0,131089.8615805568,2.3000000000000003,0,0.4206,2,0,9.5,52511.12,0,1,0,0.6531668697272258,0,High (50-70%)
423,51,4,22863.077966534205,4,1,1,85043.33736093766,2.3,0,0.2688,0,4,8.0,4572.62,1,1,1,0.4951291730805033,0,Medium (30-50%)
823,55,3,199655.33962216607,2,1,1,149676.8322505159,2.1,0,1.3339,0,4,6.0,190147.94,0,0,0,0.3972353685743942,0,Medium (30-50%)
574,41,8,0.0,1,0,1,80057.14051632734,1.0,1,0.0,2,2,10.5,0.0,1,0,0,0.3577849245395915,0,Medium (30-50%)
685,23,4,60533.668103448734,1,1,0,92851.72676941963,2.3000000000000003,0,0.6519,2,1,4.5,57651.11,0,0,0,0.3219134357095169,1,Medium (30-50%)
817,53,8,110127.09233775936,4,1,0,22255.5323095862,3.6,0,4.9481,1,2,10.0,104882.95,1,0,0,0.6515527349707181,0,High (50-70%)
718,59,4,0.0,1,0,0,27498.26500761237,1.8000000000000005,1,0.0,3,0,4.5,0.0,0,1,1,0.7478505258400585,0,Critical (>70%)
756,62,1,177452.22985806843,2,1,1,199554.5476632347,2.1,0,0.8892,0,4,4.0,169002.12,1,1,0,0.5035939202226356,0,High (50-70%)
645,70,6,0.0,1,0,0,65494.19304454039,1.8000000000000005,1,0.0,3,0,6.5,0.0,2,1,1,0.7710648071027768,0,Critical (>70%)
740,67,6,0.0,1,1,0,81502.19227874465,1.8000000000000005,1,0.0,3,1,6.5,0.0,0,0,1,0.7368657936822955,0,Critical (>70%)
631,51,9,182489.30071945657,2,1,0,140940.7655755217,2.9000000000000004,0,1.2948,1,2,10.0,173799.33,0,1,0,0.5601138906589025,0,High (50-70%)
487,60,2,78046.47461479586,2,1,0,16479.60443155826,2.6500000000000004,0,4.7357,1,2,3.0,74329.98,0,0,0,0.6450203846164008,0,High (50-70%)
517,64,9,90150.52411887088,1,1,0,5638.8833589067535,2.3000000000000003,0,15.9845,2,1,9.5,85857.64,1,1,0,0.6487796029936648,0,High (50-70%)
721,60,4,216398.5318102672,1,1,0,70496.32704462315,2.8000000000000003,0,3.0696,2,1,4.5,206093.84,1,1,0,0.6326616913962636,0,High (50-70%)
670,66,4,215164.92452383327,1,1,0,150215.23294251834,2.8000000000000003,0,1.4324,2,1,4.5,204918.98,1,0,0,0.6268579787151876,1,High (50-70%)
464,50,4,48641.84337690081,3,1,1,143033.29925329896,1.95,0,0.3401,0,4,7.5,46325.57,2,0,0,0.3878557534046458,1,Medium (30-50%)
558,71,2,113280.99473945102,1,1,1,194889.22708298336,1.75,0,0.5813,1,3,4.5,107886.66,2,1,0,0.5629098029410577,1,High (50-70%)
811,54,0,143997.3206529293,4,0,1,24247.96893267334,2.8,0,5.9383,0,3,4.0,137140.31,1,1,0,0.5967087608833025,1,High (50-70%)
817,20,2,20422.95875286692,1,1,1,142266.9080230948,1.25,0,0.1436,1,3,4.5,4084.59,0,0,1,0.15437018067676891,0,Low (<30%)
593,61,7,0.0,2,1,0,141921.49819053026,2.1500000000000004,1,0.0,2,2,8.0,0.0,0,0,1,0.7028858319875587,1,Critical (>70%)
798,18,6,0.0,2,1,0,77436.2951617843,2.1500000000000004,1,0.0,2,2,7.0,0.0,0,0,1,0.36376762478893054,0,Medium (30-50%)
785,66,0,0.0,2,1,0,48333.10881561801,2.1500000000000004,1,0.0,2,2,1.0,0.0,0,0,0,0.7686172469635113,0,Critical (>70%)
655,19,9,0.0,1,0,0,137628.4040599033,1.8000000000000005,1,0.0,3,0,9.5,0.0,0,1,1,0.40565604481072043,0,Medium (30-50%)
736,26,0,25442.649257931866,2,1,0,165846.0186017289,2.4000000000000004,0,0.1534,1,2,1.0,24231.09,1,1,0,0.39634276562374965,0,Medium (30-50%)
483,25,5,0.0,2,1,1,79043.36236270764,1.35,1,0.0,1,4,8.0,0.0,2,1,1,0.28442784710610786,0,Low (<30%)
431,47,8,0.0,1,1,1,191093.4230978758,1.0,1,0.0,2,3,10.5,0.0,1,0,1,0.3898300566049496,0,Medium (30-50%)
678,21,8,0.0,1,1,1,20540.4727135819,1.0,1,0.0,2,3,10.5,0.0,0,0,1,0.22944789971521246,0,Low (<30%)
448,58,4,60000.098647059145,2,1,0,117685.91618160276,2.6500000000000004,0,0.5098,1,2,5.0,57142.95,2,1,0,0.6271678708962797,0,High (50-70%)
777,68,1,169472.54308991416,2,1,0,136035.69997074935,2.9000000000000004,0,1.2458,1,2,2.0,161402.42,2,0,0,0.6444226779993325,1,High (50-70%)
473,62,6,0.0,2,1,1,102463.46337893725,1.35,1,0.0,1,4,9.0,0.0,0,0,1,0.5653323366492222,1,High (50-70%)
374,39,9,0.0,2,1,0,121327.6765682422,2.1500000000000004,1,0.0,2,2,10.0,0.0,2,1,1,0.5314197419520421,0,High (50-70%)
702,44,7,41409.07344949972,2,1,0,118786.840666707,2.4000000000000004,0,0.3486,1,2,8.0,39437.21,1,1,0,0.501128574425773,0,High (50-70%)
669,59,6,244781.52891508656,2,1,1,13915.411078392784,2.35,0,17.5894,0,4,9.0,233125.27,0,1,0,0.4778898448458886,0,Medium (30-50%)
687,18,3,130853.93906232362,2,1,1,50814.2206364523,2.1,0,2.5751,0,4,6.0,124622.8,1,0,0,0.16505876771317496,0,Low (<30%)
520,64,4,215668.7434317293,2,0,1,103503.01010868192,2.35,0,2.0837,0,3,7.0,205398.8,2,0,0,0.45150438286515926,0,Medium (30-50%)
668,63,9,172752.11518158845,2,1,1,8646.471535278404,2.1,0,19.9772,0,4,12.0,164525.82,1,0,0,0.4225009251251945,1,Medium (30-50%)
828,66,9,193522.31654581684,2,1,0,189594.5730018376,2.9000000000000004,0,1.0207,1,2,10.0,184306.97,2,1,0,0.6243975759528815,0,High (50-70%)
786,61,7,176838.5919516691,1,1,1,156230.24371833715,1.75,0,1.1319,1,3,9.5,168417.71,0,1,0,0.4722299458239733,0,Medium (30-50%)
615,47,7,139406.64249284388,2,1,1,97018.42872669612,2.1,0,1.4369,0,4,10.0,132768.23,0,0,0,0.339960433532459,0,Medium (30-50%)
766,42,9,0.0,2,1,0,146650.03959744563,2.1500000000000004,1,0.0,2,2,10.0,0.0,1,1,1,0.5705673737564558,0,High (50-70%)
597,46,4,130039.66283314818,2,1,1,107904.45606194102,2.1,0,1.2051,0,4,7.0,123847.3,1,0,0,0.32968942931699025,0,Medium (30-50%)
762,71,1,51777.19539305335,1,1,1,78736.57311706881,1.5,0,0.6576,1,3,3.5,49311.61,0,1,0,0.6186384594916943,1,High (50-70%)
531,55,1,159123.2167360511,1,1,0,115840.75835147628,2.5500000000000003,0,1.3736,2,1,1.5,151545.92,2,0,0,0.5365360768191807,0,High (50-70%)
833,30,9,139108.02458220758,1,1,0,85353.22771334622,2.5500000000000003,0,1.6298,2,1,9.5,132483.83,2,0,0,0.29543815307786514,0,Low (<30%)
605,46,7,0.0,2,0,0,65516.37630928146,2.1500000000000004,1,0.0,2,1,8.0,0.0,0,1,0,0.656108522334439,0,High (50-70%)
362,34,6,43189.98841569127,1,1,1,180388.77110362035,1.25,0,0.2394,1,3,8.5,41133.32,1,0,0,0.22542128185372362,0,Low (<30%)
521,39,5,127989.85227889054,2,0,1,47677.09496985375,2.1,0,2.6845,0,3,8.0,121895.1,0,1,0,0.3579553962519,0,Medium (30-50%)
460,44,2,0.0,1,1,0,187934.0036878431,1.8000000000000005,1,0.0,3,1,2.5,0.0,2,1,0,0.596791938325626,0,High (50-70%)
695,51,8,0.0,2,1,0,186246.73215400585,2.1500000000000004,1,0.0,2,2,9.0,0.0,1,0,1,0.5962709118533194,1,High (50-70%)
361,70,6,222521.32712563573,1,0,0,1593.3367409197378,2.8000000000000003,0,139.5698,2,0,6.5,211925.07,1,1,0,0.709053384344119,0,Critical (>70%)
723,73,1,107069.70572967024,1,1,1,23773.99069272716,1.75,0,4.5035,1,3,3.5,101971.15,0,1,0,0.6367319460793694,1,High (50-70%)
569,23,6,165800.7796343258,2,1,0,147327.56234763784,2.9000000000000004,0,1.1254,1,2,7.0,157905.5,0,1,0,0.35541115594806494,0,Medium (30-50%)
775,57,6,226776.7860368407,1,1,0,24127.283168687343,2.8000000000000003,0,9.3988,2,1,6.5,215977.89,1,1,0,0.594790297072724,0,High (50-70%)
822,66,7,0.0,2,0,0,19095.474985013912,2.1500000000000004,1,0.0,2,1,8.0,0.0,1,1,0,0.769881133312218,0,Critical (>70%)
821,63,4,33185.79166801273,2,0,0,55394.09267905224,2.4000000000000004,0,0.5991,1,1,5.0,31605.52,0,1,0,0.7044031308775598,0,Critical (>70%)
516,54,7,42635.00068573594,1,1,1,152536.20833842465,1.25,0,0.2795,1,3,9.5,40604.76,2,1,0,0.3832742845836738,0,Medium (30-50%)
464,72,3,15654.411744409104,2,1,1,120450.73713317016,1.6,0,0.13,0,4,6.0,14908.96,1,0,0,0.5503569243408148,0,High (50-70%)
561,68,5,44757.126567209234,2,0,1,102983.68700674309,1.6,0,0.4346,0,3,8.0,42625.83,2,0,0,0.48145944706976246,0,Medium (30-50%)
793,45,3,132880.3263243102,1,1,1,41696.96903659896,1.75,0,3.1867,1,3,5.5,126552.69,0,1,0,0.3849819385749233,0,Medium (30-50%)
826,30,4,180968.4426131611,2,0,1,20505.50777411881,2.1,0,8.8249,0,3,7.0,172350.9,1,1,0,0.2577465186350335,0,Low (<30%)
625,39,2,169794.57856947047,1,0,0,67446.06611060414,2.5500000000000003,0,2.5174,2,0,2.5,161709.12,1,1,0,0.48390445963782047,0,Medium (30-50%)
583,34,6,0.0,1,1,1,155983.8268650854,1.0,1,0.0,2,3,8.5,0.0,2,1,1,0.32710674668456896,0,Medium (30-50%)
